date,previous_date,portfolio_value,historical_var_return_100,historical_var_dollar_100,bootstrap_ci_lower_return_100,bootstrap_ci_upper_return_100,bootstrap_ci_lower_dollar_100,bootstrap_ci_upper_dollar_100,bootstrap_std_return_100,bootstrap_std_dollar_100,ci_width_return_100,ci_width_dollar_100
2022-10-21,2022-10-20,8038114.597897899,0.05451153505877885,438169.9657097934,0.045387629947026206,0.06583290427798844,364830.9708411792,529172.4288989139,0.004833821909469954,38854.814454149135,0.02044527433096223,164341.4580577347
2022-10-24,2022-10-21,8176419.805981873,0.05416904096664301,442908.81943070336,0.04555469263099899,0.06596634535094702,372474.2910835166,539368.5326557234,0.0046521758145392405,38038.1424709085,0.020411652719948027,166894.24157220678
2022-10-25,2022-10-24,8124296.558224041,0.05345715361209446,434301.7691031929,0.04519903315528872,0.06553155277297346,367210.3494985665,532397.7686485454,0.005005717378255458,40667.93246760309,0.020332519617684737,165187.4191499789
2022-10-26,2022-10-25,8585772.031449905,0.05449622779791296,467892.18844684394,0.04536954443761469,0.06596190347720034,389532.5657120958,566333.8660157449,0.004772678055827147,40977.12576683543,0.020592359039585645,176801.30030364904
2022-10-27,2022-10-26,8481233.015316255,0.05451660565519515,462368.035765818,0.04543631310264324,0.0660396147936674,385355.9587803844,560097.3613068198,0.00477132147891108,40466.68925362824,0.020603301691024166,174741.40252643544
2022-10-28,2022-10-27,8434569.515798034,0.0542962351513333,457965.3698300375,0.04546611136549523,0.06605665160426209,383487.0769252846,557159.4199370004,0.004825149948268586,40698.062662820674,0.020590540238766865,173672.3430117158
2022-10-31,2022-10-28,8727216.804063976,0.05404406174463442,471654.2438176446,0.04549905712335292,0.0659022186877334,397080.13589599234,575142.9503566859,0.004864104102126405,42450.091056794074,0.020403161564380476,178062.81446069357
2022-11-01,2022-10-31,8774433.100745654,0.05381434054222106,472190.3309484633,0.04602182692100351,0.06607614462448219,403815.44149244064,579780.7105627136,0.004635205478249289,40671.30037710815,0.02005431770347868,175965.26907027292
2022-11-02,2022-11-01,8922225.658638278,0.05455962997365466,486793.3304767517,0.04477658949628077,0.06766859145042137,399506.8357100295,603754.4429228604,0.005074599206760775,45276.71924986644,0.022892001954140595,204247.60721283086
2022-11-03,2022-11-02,8435588.836819543,0.05434196035456699,458406.43413787545,0.04614934700216561,0.06577481591299263,389296.9163979796,554849.302859501,0.004326632799393725,36497.69534358299,0.019625468910827018,165552.38646152138
2022-11-04,2022-11-03,8445473.101478592,0.05445502863337809,459898.4795634411,0.04472771572867671,0.05978900107327293,377746.72007712006,504946.4003286012,0.0035756996840224497,30198.4755003771,0.01506128534459622,127199.68025148113
2022-11-07,2022-11-04,7906678.758059866,0.05221219391596071,412825.0445470291,0.04520033734312867,0.058143336314661585,357384.5471280556,459720.6821618656,0.003195790499356711,25268.088856473238,0.012942998971532914,102336.13503380999
2022-11-08,2022-11-07,8011890.26207373,0.05239841525176446,419810.3529037073,0.04513916476780297,0.05772580967573431,361650.0346413022,462492.85241133726,0.003453865661189907,27671.992657398263,0.012586644907931342,100842.81777003506
2022-11-09,2022-11-08,8043952.324439615,0.050046272272671354,402569.8281772926,0.04485473009809118,0.05507255423849544,360809.31043465214,443001.0006795722,0.0030964199804268218,24907.4546989956,0.010217824140404258,82191.69024492003
2022-11-10,2022-11-09,7640113.384689374,0.05002868917896759,382224.85781469475,0.044804806192546634,0.054477781543225044,342313.7994900889,416216.4279365774,0.0027316615105101084,20870.203668889073,0.00967297535067841,73902.62844648852
2022-11-11,2022-11-10,8522095.78712951,0.052024210065815125,443355.30143062375,0.04582467026665682,0.05684029073322054,390522.229426075,484398.40219679533,0.0027079355966715033,23077.286540212255,0.011015620466563722,93876.17277072032
2022-11-14,2022-11-11,9044516.296930967,0.05353503155580083,484198.4653631542,0.04653534500188022,0.05821047440755157,420889.68625281064,526485.5844311832,0.0027631897192064276,24991.714446874637,0.01167512940567135,105595.89817837253
2022-11-15,2022-11-14,8768759.117851237,0.05328013881350001,467200.70302125777,0.04645634057309029,0.05782374525569142,407364.45998228784,507042.4934391514,0.0024748235525486233,21701.13159148373,0.011367404682601133,99678.03345686354
2022-11-16,2022-11-15,9078945.653473025,0.05327179986012361,483651.7757927542,0.046437422986086434,0.05783336950553364,421602.83957801777,525066.018697964,0.002540492839270075,23064.996420770392,0.011395946519447205,103463.17911994626
2022-11-17,2022-11-16,8642136.21533389,0.051368449213166065,443933.1352706421,0.04700753095834162,0.056895812364409167,406245.48568851314,491701.3605353022,0.0023708399016788,20489.121375056995,0.009888281406067546,85455.87484678905
2022-11-18,2022-11-17,8795362.682145962,0.05112884023429092,449696.6933780854,0.04497068532766285,0.05528971301109401,395533.4875214548,486293.07852433634,0.0027396730426713324,24096.41804079272,0.01031902768343116,90759.59100288153
2022-11-21,2022-11-18,8744073.175252141,0.05092308898675556,445275.21641006705,0.04458259360784202,0.05486169760807081,389833.46084949904,479714.69840352656,0.0026280286274441554,22979.674625029143,0.010279104000228786,89881.23755402752
2022-11-22,2022-11-21,8502188.19172071,0.05120774130130752,435377.8534166657,0.043766821758776546,0.054714714434303445,372113.755146615,465194.7989767054,0.002732343796009602,23230.901158154174,0.010947892675526899,93081.04383009044
2022-11-23,2022-11-22,8795456.055794125,0.05102391413339321,448778.5945548728,0.04320352987378416,0.053945731832469535,379994.7484600573,474477.3137301401,0.0029377684395636297,25839.013212280785,0.010742201958685374,94482.56527008279
2022-11-25,2022-11-23,8953961.63792393,0.05055597203373243,452676.2341579952,0.043941480764912784,0.05419530220444087,393450.3330826013,485262.6568942577,0.002723312754875443,24384.43793522365,0.010253821439528084,91812.32381165639
2022-11-28,2022-11-25,8936060.066386767,0.05027725966345103,449280.6123259229,0.0436583868777887,0.05376658768112422,390133.96754147165,480461.45708317676,0.0026473948261121014,23657.27918557929,0.010108200803335514,90327.48954170512
2022-11-29,2022-11-28,8727896.347131198,0.050336069609829844,439327.99807657563,0.04365243331711327,0.05398867898822908,380993.91329182114,471207.59412780346,0.0026376709223525385,23021.3184081349,0.01033624567111581,90213.68083598232
2022-11-30,2022-11-29,8735395.091992255,0.05032351867567332,439595.81805125735,0.043489802700924785,0.05374535808815773,379900.6090653699,469486.9372606593,0.0028279301229828997,24703.086916801876,0.010255555387232947,89586.32819528942
2022-12-01,2022-11-30,9101754.3875616,0.051001591420219025,464203.9584816026,0.044115019850159164,0.05518440686993416,401524.07547855325,502274.91735340777,0.0026192114227852918,23839.41905928749,0.011069387019774994,100750.84187485452
2022-12-02,2022-12-01,9254402.47009653,0.051576590321390184,477310.5248694301,0.04440602457087408,0.056799266716386555,410951.2234758643,525643.2741997994,0.0027600768010468185,25542.861565263807,0.012393242145512476,114692.05072393513
2022-12-05,2022-12-02,9349180.623296767,0.05166331235899629,483009.6388420565,0.044591106594480304,0.056762646277089594,416890.309744476,530684.2327008144,0.002686772724114777,25119.123491496142,0.01217153968260929,113793.92295633839
2022-12-06,2022-12-05,8885305.624578955,0.05164594217721678,458889.9805139037,0.04476175063786037,0.05599805627944399,397721.8347085814,497559.84442523256,0.0025525819395917256,22680.470665053017,0.011236305641583622,99838.00971665117
2022-12-07,2022-12-06,8599795.142574808,0.0513732907741631,441799.776457731,0.04438591347852025,0.055544737197748904,381709.76313132414,477673.3611487953,0.002567353013212073,22078.709972295983,0.011158823719228654,95963.59801747114
2022-12-08,2022-12-07,8435382.894525763,0.05134306715716846,433098.4304500663,0.04424910709546287,0.054372000082627076,373258.16109110607,458648.6394381458,0.002804581790872608,23657.721265025226,0.010122892987164206,85390.47834703972
2022-12-09,2022-12-08,8639528.81302812,0.051366483907349075,443782.21774148755,0.04458344443784812,0.054866200529200784,385179.9528048271,474018.1203334088,0.0026127082638026963,22572.568325160068,0.010282756091352666,88838.16752858175
2022-12-12,2022-12-09,8513009.572852641,0.051506165843624545,438472.4828877115,0.04464853474548485,0.05540818571228668,380093.4037021563,471690.41538309347,0.0027126704924768227,23092.98987045008,0.010759650966801829,91597.01168093714
2022-12-13,2022-12-12,8448102.889969693,0.051365023770115224,433937.0057556724,0.044539971636178184,0.055323339661425455,376278.2630987651,467377.2656764634,0.0025996695739428904,21962.276040593213,0.010783368025247271,91099.00257769827
2022-12-14,2022-12-13,8370319.7116756085,0.0519212048932184,434597.08477165404,0.04489178385854879,0.056424279835239954,375758.58332349185,472289.26172200957,0.0028248372477798194,23644.790897366896,0.011532495976691162,96530.67839851772
2022-12-15,2022-12-14,8383152.4693261115,0.05190746925346313,435148.22904863866,0.04496568845027122,0.05699799455932971,376954.2221668398,477822.87883668113,0.0026848937159128523,22507.873384432987,0.012032306109058491,100868.65666984132
2022-12-16,2022-12-15,8112937.788582365,0.05141674339573399,417140.840461093,0.045636241049009235,0.056587237943466866,370243.9845353607,459088.7410630542,0.002882166687362595,23382.839030897252,0.01095099689445763,88844.75652769348
2022-12-19,2022-12-16,7920930.421644214,0.051398925651321446,407127.31383138115,0.042895812449521516,0.055933724224355934,339774.7457925596,443047.1378045588,0.00302262724805735,23942.020122428192,0.013037911774834418,103272.39201199921
2022-12-20,2022-12-19,7737814.672503866,0.051257564821013984,396621.53714886,0.04222703603529301,0.054966465526669596,326744.9790102397,425320.323447942,0.003114928232238591,24102.7373792123,0.012739429491376589,98575.34443770227
2022-12-21,2022-12-20,7748437.531121597,0.051400262587111396,398271.7237394792,0.042155689389660106,0.05499977294903672,326640.7258171468,426162.30492148246,0.0030888905014679444,23934.07509109923,0.012844083559376614,99521.57910433563
2022-12-22,2022-12-21,7858472.582786587,0.051646357942345,405861.48789070046,0.04248838661727902,0.05545340329562645,333893.8213187237,435779.04942088784,0.003271652661878302,25710.192743771393,0.01296501667834743,101885.22810216411
2022-12-23,2022-12-22,7636027.047471923,0.05157641674972242,393838.9133125643,0.042095722208103835,0.05480595633059069,321444.07336394535,418499.76490295556,0.0033165628490697953,25325.363620137497,0.012710234122486855,97055.69153901021
2022-12-27,2022-12-23,7704091.375627687,0.051479880587508006,396605.70405256364,0.04385657466397269,0.05424835832238442,337875.05863328377,417934.3094934423,0.003208987012958682,24722.329171036235,0.01039178365841173,80059.25086015853
2022-12-28,2022-12-27,7589372.111756637,0.05088899781582266,386215.5408186489,0.04116496692526821,0.05331698861655676,312416.2519640149,404642.4664893419,0.0034965306291735903,26536.472044952934,0.012152021691288553,92226.21452532703
2022-12-29,2022-12-28,7442589.488450528,0.05085212116074912,378471.4624164041,0.04116103332369517,0.053469315704787544,306344.67394869553,397950.1670190945,0.0033840206302074437,25185.876371081653,0.012308282381092377,91605.49307039898
2022-12-30,2022-12-29,7679143.353085926,0.0507425157059793,389659.0522024291,0.04397299622803741,0.05389383388377129,337674.94169980596,413858.47624087933,0.002970471485551561,22810.676363804545,0.009920837655733879,76183.53454107337
2023-01-03,2022-12-30,7734616.3404145995,0.050190445812501094,388203.8423140645,0.04056255191530638,0.05252748134622971,313735.7768530442,406279.9155413714,0.003232526744241683,25002.354176838926,0.011964929430923331,92544.13868832716
2023-01-04,2023-01-03,7628441.59779021,0.0506729297381496,386555.48509640095,0.04065660199836873,0.052350166968109436,310146.51390915655,399350.191350789,0.003272561130474805,24964.541459025353,0.011693564969740708,89203.67744163243
2023-01-05,2023-01-04,8097237.69264383,0.05081738556489134,411480.4498376526,0.04094458302486761,0.052414453946678506,331538.0209785427,424412.29213638935,0.0036664057526312114,29687.758856731612,0.011469870921810899,92874.27115784667
2023-01-06,2023-01-05,8006826.994138036,0.050585670194668086,405030.7096312323,0.04075323940808148,0.05228463575117791,326304.1373911968,418634.0329112059,0.0035918866439997505,28759.61494106108,0.011531396343096426,92329.8955200091
2023-01-09,2023-01-06,8163808.782071837,0.05062802811393887,413317.540535554,0.04077316427824319,0.05236843758890984,332864.3166075795,427525.91069172305,0.003690402141486277,30127.73741204238,0.011595273310666648,94661.59408414358
2023-01-10,2023-01-09,8182564.219233433,0.050470406634793366,412977.34346002183,0.04087348376588661,0.05233081673040574,334449.90577816236,428200.2685414803,0.0036116498472524997,29552.556812528197,0.011457332964519125,93750.36276331794
2023-01-11,2023-01-10,8458721.028625637,0.05040418907393291,426354.9740504989,0.041302846967771464,0.0524784069436256,349369.2601883951,443900.2043628195,0.0035217516798205953,29789.51499169613,0.011175559975854135,94530.9441744244
2023-01-12,2023-01-11,8749695.678655498,0.050492300866900756,441792.2667004948,0.041258887581897045,0.05279138498843029,361002.7103814576,461908.55310350726,0.003159999944090779,27649.0378553627,0.011532497406533247,100905.84272204968
2023-01-13,2023-01-12,8983952.662185391,0.04933999401837053,443268.1706135512,0.04092607775303734,0.05258556293630387,367677.9451822061,472426.2081341246,0.003002857760024946,26977.531967340175,0.011659485183266531,104748.26295191847
2023-01-17,2023-01-13,9030271.070497906,0.04920002781410407,444289.5878373963,0.040710872931628256,0.05236134619702531,367630.2180891989,472837.14977532317,0.0036803233702833896,33234.317660747445,0.011650473265397053,105206.93168612424
2023-01-18,2023-01-17,9103856.110745644,0.04908075045321692,446824.0899335009,0.04148764674776274,0.05234376278968919,377697.56636507646,476530.0847323324,0.0032151174233663597,29269.966401478625,0.010856116041926454,98832.51836725592
2023-01-19,2023-01-18,8937983.511601796,0.04877659817626138,435964.43025145045,0.040726151262406966,0.05221530602159611,364009.66847439413,466699.54427426803,0.0035326109263551383,31574.418212666573,0.011489154759189144,102689.8757998739
2023-01-20,2023-01-19,8659961.071111618,0.04837400802932233,418917.02638757223,0.04054307247655872,0.05226193943365158,351101.4293502554,452586.36099621584,0.003493282615090547,30251.691457075125,0.011718866957092858,101484.93164596043
2023-01-23,2023-01-20,8955409.588080833,0.049066491133951555,439410.5251544729,0.03218135525156604,0.05158113722528436,288197.21737731,461930.2108714247,0.003987205783919446,35707.060906963554,0.01939978197371832,173732.99349411472
2023-01-24,2023-01-23,9497439.866007164,0.05034060873074372,478106.9042384337,0.033214746817468416,0.052650776663387244,315455.0605635591,500047.58525909367,0.00417687121853588,39669.583226100585,0.01943602984591883,184592.52469553455
2023-01-25,2023-01-24,9320744.96806209,0.04973255350417578,463544.44782292505,0.032960904517786854,0.05239145006790728,307220.1849269368,488327.34458992304,0.004276710851927706,39862.131152961694,0.01943054555012043,181107.15966298623
2023-01-26,2023-01-25,9306644.197444541,0.049564067064437285,461275.1371469974,0.032925237951569555,0.052444888224182425,306423.4747314556,488085.9146772149,0.00414967268037869,38619.52717214047,0.01951965027261287,181662.4399457593
2023-01-27,2023-01-26,9321334.853814503,0.04952131572190688,461604.7662453627,0.032898026913816165,0.052325731949085845,306653.5248934822,487745.66896836896,0.004172224961863212,38890.70595497044,0.01942770503526968,181092.14407488675
2023-01-30,2023-01-27,9697526.210146612,0.05092851330773296,493880.5926455409,0.03400817468624849,0.053114904065282964,329795.16537913925,515083.1743225044,0.004001837742873495,38807.92640026967,0.019106729379034473,185288.00894336513
2023-01-31,2023-01-30,9529689.652963664,0.051420040909475336,490017.0318099954,0.03271313219748439,0.053787143149277815,311745.9974183995,512574.78153214825,0.004464966942352231,42549.749271358865,0.021074010951793426,200828.78411374876
2023-02-01,2023-01-31,9807043.991302852,0.05152215008212816,505279.9923819387,0.03275403174880738,0.05370211713158389,321220.2302530843,526659.0251355417,0.004637821652347105,45483.320968384935,0.02094808538277651,205438.7948824574
2023-02-02,2023-02-01,10333189.129155876,0.051607156956885045,533266.5132535256,0.03328541844831923,0.05435298940887739,343944.52406957676,561639.7192969363,0.004400612893703258,45472.36531483769,0.021067570960558155,217695.19522735954
2023-02-03,2023-02-02,10734308.710603993,0.05183250394012585,556386.0985369087,0.043247420140017895,0.054593634285674736,464231.15872014465,586024.9240562471,0.003985444796887623,42780.99479886217,0.011346214145656841,121793.76533610246
2023-02-06,2023-02-03,10532291.013944175,0.05124080592356489,539683.07977602,0.04295699338384815,0.05457870658121592,452435.5554027632,574838.8208780362,0.004022121888775314,42362.15822613641,0.011621713197367774,122403.26547527302
2023-02-07,2023-02-06,10406926.583571132,0.05061394381995232,526735.5974392376,0.032496096131604216,0.05329731924685595,338184.48669427494,554661.2885031825,0.005135475727368726,53444.51886643789,0.020801223115251732,216476.80180890753
2023-02-08,2023-02-07,10331904.8677316,0.050292595014832284,519618.3072445996,0.03254040349035636,0.053886278134790716,336204.3532199632,556747.8993647831,0.005031051046311963,51980.340795196724,0.021345874644434354,220543.54614481988
2023-02-09,2023-02-08,10158150.143698283,0.0506962420940079,514980.0389122093,0.03279854940156914,0.05343231234154708,333172.5893166448,542773.4512904179,0.0049128565075947025,49905.53403859217,0.020633762939977936,209600.8619737731
2023-02-10,2023-02-09,9765623.456244012,0.049749798010878275,485837.7943984346,0.03287779323225399,0.0530117796168623,321072.1487784402,517693.0784836687,0.004483981505594184,43788.874968394906,0.02013398638460831,196620.92970522848
2023-02-13,2023-02-10,9488840.046829449,0.04909994849040504,465901.5575330185,0.03228647844985138,0.05239842801208773,306361.2296860457,497200.30211200804,0.004489085167220948,42596.21110835421,0.02011194956223635,190839.0724259623
2023-02-14,2023-02-13,9633362.520505086,0.049222659064814885,474179.7189945876,0.03167863117696168,0.05219515226165897,305171.73828104656,502814.82354952174,0.005386301236065395,51888.192451662595,0.020516521084697287,197643.08526847517
2023-02-15,2023-02-14,9675624.151893891,0.049091410391345826,474990.03603304044,0.03173773856273049,0.05165359193755083,307082.42976404924,499780.74168303836,0.005364825144832734,51908.03174203124,0.01991585337482034,192698.31191898911
2023-02-16,2023-02-15,10114137.057224695,0.05031753985362247,508918.49446190346,0.032058717058872546,0.05198926391010122,324246.2582122243,525826.5406909891,0.006137880849968992,62079.36815750119,0.01993054685122867,201580.28247876483
2023-02-17,2023-02-16,9979148.65134021,0.049877060972053064,497730.6057320768,0.03203097462432535,0.05126624169278751,319641.85722344887,511593.4466478618,0.006110760334933147,60980.18575501137,0.01923526706846216,191951.58942441293
2023-02-21,2023-02-17,10195812.33913862,0.049771726771752046,507463.1859596655,0.031626773847329696,0.05149192654692723,322460.6510397507,525002.0200531802,0.005952023727205681,60685.71696068952,0.019865152699597537,202541.36901342944
2023-02-22,2023-02-21,9516134.548646096,0.050986464621923244,485194.0575020057,0.03386220306727133,0.05305766903866534,322237.2805017305,504903.9174094735,0.005352762175512243,50937.6050690781,0.01919546597139401,182666.636907743
2023-02-23,2023-02-22,9629867.78743211,0.051158406054672166,492648.6865222593,0.03398756541308542,0.05307181277426624,327295.761344713,511074.5402555344,0.005303693436792388,51073.86658138211,0.01908424736118082,183778.77891082142
2023-02-24,2023-02-23,9357416.160577,0.04887090061234738,457305.3551719318,0.031367505915031214,0.05283045465591816,293518.8067663077,494356.55016791896,0.006354265015441299,59459.502144079466,0.021462948740886945,200837.74340161128
2023-02-27,2023-02-24,9127348.317507455,0.04817270323960204,439689.0418637676,0.03136841278321092,0.05246754789043251,286310.42963971954,478889.584961481,0.0061714280490264275,56328.77341989968,0.02109913510722159,192579.15532176144
2023-02-28,2023-02-27,9222330.819047598,0.04853626314941247,447617.4754842309,0.031760857517666184,0.05315266914810198,292909.1351245525,490191.49879918137,0.006518412793429868,60114.95919612242,0.021391811630435797,197282.3636746289
2023-03-01,2023-02-28,9261891.056346277,0.04889676440409056,452876.50491851737,0.031288403742458705,0.05285553264383941,289789.78678962967,489542.1850723949,0.006286119434407402,58221.353368662436,0.021567128901380704,199752.39828276524
2023-03-02,2023-03-01,9055570.843991568,0.0487255077878624,441237.28768245084,0.03087216861029172,0.052738564579558306,279565.1099581494,477577.8077606146,0.006454116125269743,58445.70580772851,0.021866395969266587,198012.69780246523
2023-03-03,2023-03-02,9133433.085401302,0.048800479782414564,445715.91662816255,0.03261466962752024,0.05283257967776698,297883.90264542634,482542.8312160174,0.006111031000313076,55814.69272417246,0.020217910050246736,184658.9285705911
2023-03-06,2023-03-03,9336603.840656947,0.04913923517572885,458793.571868655,0.031443116818778837,0.052965917107131825,293571.92525243555,494521.7850863645,0.006395343377821519,59710.78754368837,0.02152280028835299,200949.85983392893
2023-03-07,2023-03-06,9146913.879506528,0.04872641052192992,445696.28070157376,0.030301789423647484,0.052650909365213265,277167.8582530453,481593.33364130947,0.006753161115621447,61770.583139021604,0.02234911994156578,204425.47538826417
2023-03-08,2023-03-07,9172776.090603491,0.04810951656496788,441297.82327763,0.029558457305702696,0.05237082593494094,271133.1104488738,480385.8599811835,0.006762593376101245,62031.75483077504,0.022812368629238244,209252.7495323097
2023-03-09,2023-03-08,9227178.123908361,0.04809287894887826,443761.5605528624,0.029692872774897017,0.05228110104007502,273981.42610452394,482407.03181082295,0.006553295692255965,60468.42665108714,0.022588228265178006,208425.60570629901
2023-03-10,2023-03-09,8921946.548276799,0.04794278389895515,427742.95532206335,0.031067346118231007,0.05213449887285166,277181.20146367175,465141.21226477955,0.006429294820071253,57361.82472778862,0.021067152754620653,187960.0108011078
2023-03-13,2023-03-10,8682710.087863334,0.04745053963218116,411999.2791388983,0.030441252293043248,0.051783322334723415,264312.5683719994,449619.57521878165,0.007523884470165313,65327.70758902263,0.021342070041680167,185307.00684678223
2023-03-14,2023-03-13,8590762.59804976,0.04748173223998133,407904.2894178451,0.029182334927686692,0.05185995796048123,250698.51142053198,445516.58718333504,0.007429329023013624,63823.601899511006,0.022677623032794535,194818.07576280306
2023-03-15,2023-03-14,8593621.396799335,0.0474214226789886,407521.75260082167,0.029235499185776077,0.05155123625912011,251238.81134899484,443011.8069478323,0.0071578651597287764,61511.9831920497,0.02231573707334403,191772.99559883744
2023-03-16,2023-03-15,8500149.597657967,0.04764038513193315,404950.4005114722,0.02923550559247199,0.051623623744877806,248506.17109917803,438808.52460466936,0.008015373027181229,68131.86981207304,0.022388118152405816,190302.35350549134
2023-03-17,2023-03-16,8637348.301665371,0.04794375596786786,414106.91918452247,0.02919642251303246,0.05167630216068438,252179.67040764552,446346.2207039338,0.008273166748912993,71458.22276811805,0.022479879647651923,194166.55029628827
2023-03-20,2023-03-17,8498148.12908112,0.048149139327548905,409178.51829327596,0.029551648116896322,0.05178858890771202,251134.2831558661,440107.0999338242,0.008228186052049684,69924.3439039574,0.022236940790815698,188972.8167779581
2023-03-21,2023-03-20,8413465.878672367,0.04782503292375359,402374.28265038336,0.029201416025757484,0.05172247579530489,245685.11734162702,435165.2852642551,0.008369289686473689,70414.73320587093,0.022521059769547404,189480.16792262805
2023-03-22,2023-03-21,8745575.46290097,0.04833439253384896,422712.07735825336,0.030096624963903463,0.051868119395080875,263212.3048004469,453616.5522884372,0.008228129105836998,71959.72401358935,0.021771494431177412,190404.2474879903
2023-03-23,2023-03-22,8704241.628810266,0.04912472466026531,427593.4733917236,0.02947884034779665,0.05225448789611618,256590.9493243433,454835.6888375366,0.008183924951033088,71234.86024584122,0.022775647548319528,198244.73951319332
2023-03-24,2023-03-23,8651463.753245631,0.04931474157379916,426644.6992263989,0.029489744335404664,0.052268286811228075,255129.45421023414,452197.1887915864,0.00828386822710402,71667.58570345357,0.02277854247582341,197067.73458135224
2023-03-27,2023-03-24,8669140.413506266,0.04914251075134628,426023.32597566216,0.029447155069960883,0.0522637619449451,255281.5220797838,453081.8908387944,0.008210164453141983,71175.06846226573,0.022816606874984217,197800.3687590106
2023-03-28,2023-03-27,8645976.658335745,0.048883059511084834,422641.79152087664,0.0295479428354444,0.052025571655579445,255470.82405709117,449811.8781707136,0.008091640782481414,69960.13733297189,0.022477628820135046,194341.05411362243
2023-03-29,2023-03-28,8634960.079217428,0.048506223218812,418849.3010880511,0.03165927348172132,0.051918900219338884,273376.56265169056,448317.6307508643,0.008056545311130042,69567.94713801426,0.020259626737617567,174941.06809917372
2023-03-30,2023-03-29,8792889.848534692,0.03825742258513063,336393.302679897,0.027917031605681816,0.050853500676618014,245471.3838068218,447149.22986188665,0.008161102998253109,71759.6797061858,0.0229364690709362,201677.84605506485
2023-03-31,2023-03-30,8704221.447224688,0.038714975272642206,336983.71809690574,0.028075213959372264,0.05062379696261889,244372.87948059,440640.7392619754,0.008112635447329243,70614.17545415845,0.02254858300324663,196267.8597813854
2023-04-03,2023-03-31,9081031.579310115,0.03366979955116898,305756.512993207,0.028310870469163918,0.04958364729889933,257091.90876823573,450270.6669386795,0.007137376747521012,64814.74363767203,0.021272776829735413,193178.7581704438
2023-04-04,2023-04-03,9125995.074716726,0.03381993738924538,308640.5820414814,0.02797255274805888,0.049764816073724266,255277.37860603916,454153.4663829914,0.006654254144420944,60726.6905478989,0.021792263325665386,198876.08777695225
2023-04-05,2023-04-04,9082707.910788782,0.033874305015220374,307670.4181342142,0.02787764079670221,0.04974268006804042,253204.46859833525,451798.23375782615,0.007052654746648905,64057.20305945006,0.021865039271338208,198593.7651594909
2023-04-06,2023-04-05,8742398.676998861,0.03358063469867488,293575.2963624773,0.0287757523394807,0.04922388572295942,251569.09918232294,430334.8334211436,0.005410225400003841,47298.34737925921,0.020448133383478725,178765.73423882065
2023-04-10,2023-04-06,8798635.50961293,0.033595955669205015,295598.56853044906,0.02822169640964544,0.04942953243241567,248312.42017142207,434912.4392834165,0.005148188938140002,45297.0380013151,0.02120783602277023,186600.01911199442
2023-04-11,2023-04-10,8938787.490595832,0.03352044653308082,299632.14814908925,0.02758420997249723,0.04940540390033337,246569.39104012706,441624.4063521345,0.005434755408894446,48580.123663473714,0.02182119392783614,195055.01531200742
2023-04-12,2023-04-11,9005413.186673947,0.03352151926872399,301875.13165991177,0.027761129578120273,0.04950376501690533,250000.44237976844,445801.85827324766,0.00531347487082807,47850.036668815745,0.021742635438785057,195801.41589347922
2023-04-13,2023-04-12,8750289.335287446,0.033422602178747686,292457.43940225086,0.027845271800867422,0.049351038762186994,243654.18487731047,431835.86816612224,0.005506308317822539,48181.790950247116,0.02150576696131957,188181.68328881176
2023-04-14,2023-04-13,8870893.622698091,0.03251683637012021,288453.39638601674,0.02811327384235194,0.03926779040426533,249389.86164128486,348340.3914746426,0.0037134558828219306,32941.67210909577,0.011154516561913394,98950.52983335775
2023-04-17,2023-04-14,8864838.726274652,0.03223304316183568,285740.7292867233,0.0267206039371784,0.03893362981839603,236873.84457174604,345140.3493685587,0.0037597598905484393,33329.665079227954,0.012213025881217629,108266.50479681263
2023-04-18,2023-04-17,8954283.056763886,0.032341570666540545,289595.57824853586,0.026778850133777416,0.03920488477248661,239785.40403250244,351051.6354606573,0.0038980169514863023,34903.94714367221,0.012426034638709196,111266.23142815486
2023-04-19,2023-04-18,9066478.861035042,0.03239609528274847,293718.51306111604,0.025483366690027983,0.03920534962172554,231044.40540314323,355454.4735848628,0.003894080367556449,35305.59733562211,0.013721982931697557,124410.06818171954
2023-04-20,2023-04-19,9095718.163550103,0.032445639764563744,295116.3949345459,0.025384989942613186,0.038884054843835204,230894.71410256345,353678.4039155502,0.0039449132973301574,35881.81953215624,0.013499064901222019,122783.68981298676
2023-04-21,2023-04-20,8961786.313209537,0.032380378128058766,290186.0295245865,0.02517848976132288,0.03851236311582536,225644.24493030988,345139.5686607595,0.0037442131121382563,33554.837822100315,0.013333873354502476,119495.3237304496
2023-04-24,2023-04-21,9050020.580259863,0.03232254128931868,292519.66387463326,0.025191651069132653,0.03848974566316783,227984.9606263759,348332.9903806367,0.004054622527558057,36694.41731958568,0.013298094594035179,120348.02975426082
2023-04-25,2023-04-24,9028184.560375435,0.03243278017730246,292809.12524677254,0.0251766612397833,0.03838069345319936,227299.54428681426,346507.98405067704,0.004069510289120744,36740.28996052888,0.01320403221341606,119208.43976386279
2023-04-26,2023-04-25,8744783.833514635,0.03238514896935164,283201.1271531494,0.026490244302368248,0.03823335144236072,231651.460121203,334342.3935942395,0.003908943335894577,34182.86448985566,0.011743107139992475,102690.93347303648
2023-04-27,2023-04-26,8652141.23501855,0.03227662352663247,279261.90534194664,0.026501873210021013,0.03781885867032632,229297.95000565622,327214.10656286916,0.0033164786665725006,28694.641826111267,0.011316985460305306,97916.15655721293
